Время (сек),[Вертолет] Состояние,[Угловая скорость в связанной СК] По оси X (град-с),[Угловая скорость в связанной СК] По оси Y (град-с),[Угловая скорость в связанной СК] По оси Z (град-с),[Полное ускорение в связанной СК] По оси X (G),[Полное ускорение в связанной СК] По оси Y (G),[Полное ускорение в связанной СК] По оси Z (G),[Полное ускорение в нормальной СК] Северное (G),[Полное ускорение в нормальной СК] Восточное (G),[Полное ускорение в нормальной СК] Вертикальное (G),[Полное ускорение в нормальной СК] Перегрузка (G),[Напряженность МПЗ в связанной СК] По оси X (Гаусс),[Напряженность МПЗ в связанной СК] По оси Y (Гаусс),[Напряженность МПЗ в связанной СК] По оси Z (Гаусс),[Координаты в стартовой СК] Удаление на Север (м),[Координаты в стартовой СК] Удаление на Восток (м),[Координаты в стартовой СК] Высота (м),[Координаты в стартовой СК] Удаление по горизонтали (м),[Координаты в стартовой СК] Уход по горизонтали (м),[Координаты в стартовой СК] Уход по вертикали (м),[Координаты в стартовой СК] Ошибка по горизонтали (м),[Координаты в стартовой СК] Ошибка по вертикали (м),[Координаты в стартовой СК] СКО курса (град),[Координаты в географической СК] Широта (микро град),[Координаты в географической СК] Долгота (микро град),[Координаты в географической СК] Высота (м),[Координаты в географической СК] СКО широты (м),[Координаты в географической СК] СКО долготы (м),[Координаты в географической СК] СКО высоты (м),[Скорость относительно Земли] Северная (м-с),[Скорость относительно Земли] Восточная (м-с),[Скорость относительно Земли] Вертикальная (м-с),[Скорость относительно Земли] Горизонтальная (м-с),[Скорость относительно Земли] Полная (м-с),[Скорость относительно Земли] Траекторный угол (град),[Скорость относительно Земли] Путевой угол (град),[Скорость относительно Земли] Угол сноса (град),[Скорость относительно Земли] СКО северной (м-c),[Скорость относительно Земли] СКО восточной (м-c),[Скорость относительно Земли] СКО вертикальной (м-c),[Скорость относительно воздуха] Северная (м-с),[Скорость относительно воздуха] Восточная (м-с),[Скорость относительно воздуха] Вертикальная (м-с),[Скорость относительно воздуха] Горизонтальная (м-с),[Скорость относительно воздуха] Полная (м-с),[Скорость относительно воздуха] Угол атаки (град),[Скорость относительно воздуха] Угол скольжения (град),[Ориентация] Курс (град),[Ориентация] Тангаж (град),[Ориентация] Крен (град),[Ориентация] СКО курса (град),[Ориентация] СКО тангажа (град),[Ориентация] СКО крена (град),[Время] Дата (ddmmyyyy),[Время] Время (hhmmsssss),[Точка цели] Флаги,[Точка цели] Широта (микроград),[Точка цели] Долгота (микроград),[Точка цели] Высота (м),[Точка цели] Скорость (км-ч),[Точка цели] Путевой угол (град),[Точка цели] Азимут (град),[Точка цели] Возвышение (град),[Точка цели] Дальность (м),[Автопилот] Код ошибки,[Автопилот] Режим работы (0-A 1-AM 2-M),[Автопилот] Заданный путевой угол (град),[Автопилот] Текущий путевой угол (град),[Автопилот] Заданная высота (м),[Автопилот] Текущая высота (м),[Автопилот] Заданная скорость (км-ч),[Автопилот] Текущая скорость (км-ч),[Автопилот] Заданная вертикальная скорость (м-с),[Автопилот] Текущая  вертикальная скорость (м-с),[Автопилот] Заданный крен (град),[Автопилот] Текущий крен (град),[Автопилот] Заданный тангаж (град),[Автопилот] Текущий тангаж (град),[Автопилот] Заданный курс (град),[Автопилот] Текущий курс (град),[Автопилот] Заданный траекторный угол (град),[Автопилот] Текущий траекторный угол (град),[Автопилот] Текущий угол атаки (град),[Автопилот] Текущий угол скольжения (град),[Автопилот] Заданная тяга (%),[Автопилот] Триммер автомата тяги (%),[Автопилот] Триммер руля высоты (град),[Силовая установка] Тяга переднего левого двигателя (%),[Силовая установка] Тяга переднего правого двигателя (%),[Силовая установка] Тяга заднего левого двигателя (%),[Силовая установка] Тяга заднего правого двигателя (%),[Передний левый двигатель] Код ошибки,[Передний правый двигатель] Код ошибки,[Задний левый двигатель] Код ошибки,[Задний правый двигатель] Код ошибки,[Футаба] Канал флагов,[Футаба] Код ошибки,[Канал крена] Относительное положение,[Канал тангажа] Относительное положение,[Канал направления] Относительное положение,[Канал тяги] Относительное положение,[Канал автопилота] Относительное положение,[Канал двигателей] Относительное положение,[Канал парашюта] Относительное положение,[Канал связи] Относительное положение,[Канал полезной нагрузки] Относительное положение,[Канал режима] Относительное положение,[Канал 11] Относительное положение,[Канал 12] Относительное положение,[Канал 13] Относительное положение,[Канал 14] Относительное положение,[Канал 15] Относительное положение,[Канал 16] Относительное положение,[Батарея] Код ошибки,[Батарея] Напряжение (В),[Батарея] Ток (A),[Топливный бак] Код ошибки,[Топливный бак] Остаток (л),[Топливный бак] Уровень (%),[Топливный бак] Расход (л-мин),[Высотомер] Код ошибки,[Высотомер] Расстояние (м)
402.739,6,-0.5859259,0.2674065,-1.338999,0.00944424,0.04387394,0.01214492,-0.009386517,0.04341062,0.01393425,0.9870654,0.1349789,-0.0192916,0.4705985,-9.959646,5.114643,-0.7058868,11.19617,4.424287,0.6213727,0.06629498,0.04176331,0.03072559,56050674,37469809,218.7268,0.4484294,0.4484403,0.3493203,0.002926733,-0.01665989,-0.01362353,0.01691501,0.02171907,-38.84834,279.9638,-46.41684,0.2366227,0.2366508,0.2132053,0.1471273,-0.1451665,-0.01362353,0.2066875,0.207136,6.472131,-68.44108,24.80021,0.9022902,2.54647,2.68875,0.677034,0.6785175,10122021,80347552,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8668,24.80021,-0.7058868,-0.7058868,20,0.7456897,0.8157558,-0.01362353,0,2.54647,0.1829305,0.9022902,27.46415,24.80021,0,-3.771118,14.47213,-68.44108,25.84193,0,0,20.68511,30.71696,30.34435,21.6213,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.749,6,-0.3154177,-1.150472,-6.484047,0.004411682,-0.09756584,0.008646846,0.04497751,-0.08697502,0.004231215,1.000571,0.1349789,-0.0192916,0.4705985,-9.958058,5.118926,-0.7064056,11.19671,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.7262,0.4342339,0.4342418,0.3443409,0.009686576,-0.01961768,-0.0144377,0.02187883,0.02621317,-33.42057,296.2787,-54.00255,0.221534,0.2215558,0.2027681,0.1538871,-0.1481243,-0.0144377,0.2135932,0.2140806,6.562107,-67.67402,24.73492,0.8895684,2.546124,2.688036,0.673011,0.6744837,10122021,80347562,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8436,24.73492,-0.7064056,-0.7064056,20,0.77069,0.8157558,-0.0144377,0,2.546124,0.1829305,0.8895684,27.46262,24.73492,0,-3.866992,14.56211,-67.67402,25.93676,0,0,19.85954,31.83237,31.34517,20.70996,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.759,6,-0.2209881,-0.04197298,-4.046273,-0.02083245,-0.01957996,-0.01197147,-0.01114634,-0.02605091,-0.01250386,1.0129,0.1349789,-0.05529159,0.4355985,-9.957967,5.118717,-0.706543,11.19653,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.7261,0.4353721,0.4353802,0.3454837,0.008592553,-0.02217463,-0.01321043,0.02378122,0.02720407,-29.0521,291.1812,-58.22986,0.2225357,0.2225569,0.203604,0.1527931,-0.1506812,-0.01321043,0.2145939,0.2150002,6.216582,-68.39764,24.69451,0.8909554,2.543265,2.688206,0.6732826,0.6747575,10122021,80347572,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8444,24.69451,-0.706543,-0.706543,20,0.7740006,0.8157558,-0.01321043,0,2.543265,0.1829305,0.8909554,27.4611,24.69451,0,-3.52269,14.21658,-68.39764,25.99248,0,0,20.21747,31.51173,31.0943,21.1464,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.769,6,-0.2009419,0.3022097,2.749926,-0.01564698,0.05664989,0.007821798,-0.03756949,0.04464422,0.01056927,0.9911496,0.1349789,-0.05529159,0.4355985,-9.957899,5.118517,-0.7066803,11.19638,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.726,0.4365199,0.4365281,0.3466353,0.004905025,-0.01779265,-0.01424785,0.01845637,0.02331606,-37.66724,285.4124,-48.88323,0.2235264,0.2235486,0.2044364,0.1491056,-0.1462992,-0.01424785,0.2088922,0.2093775,6.594811,-68.17783,24.72215,0.8927644,2.541663,2.688375,0.6735559,0.6750293,10122021,80347582,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8451,24.72215,-0.7066803,-0.7066803,20,0.753759,0.8157558,-0.01424785,0,2.541663,0.1829305,0.8927644,27.45957,24.72215,0,-3.901915,14.59481,-68.17783,26.09155,0,0,21.48551,30.41789,30.02382,22.43897,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.779,6,1.097204,-0.6538316,7.091084,0.005032107,-0.00134499,-0.007282734,0.004860301,0.001002289,-0.007412434,1.007425,0.1349789,-0.05529159,0.4355985,-9.957848,5.11834,-0.7068176,11.19625,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.7258,0.4376773,0.4376857,0.3477958,0.0053821,-0.01769425,-0.01352031,0.01849469,0.02290966,-36.16821,286.9184,-50.59385,0.2245233,0.2245458,0.2052675,0.1495826,-0.1462008,-0.01352031,0.2091642,0.2096007,6.399092,-68.19433,24.79274,0.8830903,2.553708,2.688541,0.673831,0.6752979,10122021,80347592,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8458,24.79274,-0.7068176,-0.7068176,20,0.7545624,0.8157558,-0.01352031,0,2.553708,0.1829305,0.8830903,27.45805,24.79274,0,-3.698438,14.39909,-68.19433,26.15684,0,0,22.39217,29.7089,29.17554,23.35076,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.789,6,0.391828,-0.0580078,4.473638,0.007687714,0.0726574,-0.0007594824,-0.02346938,0.06911006,0.002362907,1.000303,0.1349789,-0.05529159,0.4355985,-9.957806,5.118196,-0.706955,11.19615,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.7257,0.4388444,0.438853,0.3489652,0.003078533,-0.01091088,-0.01375225,0.01133687,0.01782272,-50.49904,285.7566,-36.379,0.2255142,0.2255381,0.2060958,0.1472791,-0.1394175,-0.01375225,0.2028013,0.203267,6.581726,-67.30808,24.83745,0.8805256,2.558292,2.68871,0.674105,0.6755683,10122021,80347602,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8463,24.83745,-0.706955,-0.706955,20,0.7317613,0.8157558,-0.01375225,0,2.558292,0.1829305,0.8805256,27.45652,24.83745,0,-3.879373,14.58173,-67.30808,26.24048,0,0,22.11539,30.1139,29.65613,23.07652,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.799,6,-0.5630445,0.7517445,-1.827951,-0.01306864,-0.07391574,-0.007223666,0.01890913,-0.07220241,-0.01030886,1.013062,0.1349789,-0.05529159,0.4355985,-9.957766,5.118052,-0.7070923,11.19605,4.464544,0.6252202,0.05994736,0.04176331,0.03072559,56050674,37469809,218.7256,0.4400212,0.4400299,0.3501436,0.004934533,-0.01799774,-0.01274042,0.01866195,0.02259616,-34.32116,285.3323,-52.07108,0.2265112,0.2265342,0.206923,0.1491351,-0.1465043,-0.01274042,0.2090569,0.2094447,6.189106,-68.41817,24.81956,0.8888602,2.552364,2.688881,0.6743765,0.6758426,10122021,80347612,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8469,24.81956,-0.7070923,-0.7070923,20,0.7540011,0.8157558,-0.01274042,0,2.552364,0.1829305,0.8888602,27.455,24.81956,0,-3.487427,14.18911,-68.41817,26.30028,0,0,21.095,31.19665,30.84851,22.06095,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.809,6,-0.1733411,-0.4964275,-5.818753,0.01318918,-0.07962089,0.01466113,0.04572565,-0.06719053,0.01089716,0.9924363,0.1349789,-0.05529159,0.4355985,-9.957693,5.117839,-0.7045288,11.19589,4.464544,0.609799,0.05994736,0.05737305,0.03072559,56050674,37469809,218.7281,0.4412077,0.4412166,0.3430208,0.00942266,-0.02459268,-0.01290374,0.02633603,0.02932734,-26.10326,290.9644,-61.11774,0.2275001,0.227522,0.2061642,0.1536232,-0.1530993,-0.01290374,0.2168858,0.2172694,6.103584,-68.78112,24.76123,0.8865005,2.549705,2.68896,0.6746476,0.6761159,10122021,80347622,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8477,24.76123,-0.7045288,-0.7045288,20,0.7821697,0.8157558,-0.01290374,0,2.549705,0.1829305,0.8865005,27.45347,24.76123,0,-3.40483,14.10358,-68.78112,26.38252,0,0,20.44981,32.09097,31.638,21.35132,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.819,6,-0.7403494,0.3250948,-3.863448,0.0003705053,-0.1043188,-0.03255463,0.04283568,-0.0933405,-0.03715706,1.04223,0.09931223,-0.04395826,0.4322652,-9.957579,5.117548,-0.7046356,11.19565,4.464544,0.609799,0.05994736,0.05737305,0.03072559,56050674,37469809,218.728,0.4424041,0.4424132,0.3441893,0.01362714,-0.0337543,-0.009256687,0.03640126,0.03755979,-14.26766,291.9847,-72.97948,0.2285061,0.2285258,0.2069928,0.1578277,-0.1622609,-0.009256687,0.2263585,0.2265477,5.035124,-69.88109,24.72281,0.8914741,2.541684,2.68913,0.6749189,0.6763902,10122021,80347632,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8488,24.72281,-0.7046356,-0.7046356,20,0.8155717,0.8157558,-0.009256687,0,2.541684,0.1829305,0.8914741,27.45195,24.72281,0,-2.341745,13.03513,-69.88109,26.39165,0,0,20.71111,31.79142,31.42722,21.63687,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.829,6,-0.2239988,1.885051,1.961276,0.001646986,-0.04307428,0.03493202,0.02075402,-0.03950424,0.03295827,0.9680708,0.09931223,-0.04395826,0.4322652,-9.957432,5.11719,-0.7047424,11.19536,4.464544,0.609799,0.05994736,0.05737305,0.03072559,56050674,37469809,218.7279,0.4436103,0.4436196,0.3453669,0.01566424,-0.03763173,-0.01249166,0.04076169,0.04263282,-17.038,292.5996,-70.31281,0.2294847,0.2295033,0.2078161,0.1598648,-0.1661383,-0.01249166,0.2305617,0.2308998,5.798657,-70.00143,24.74328,0.9094464,2.539744,2.689304,0.6751907,0.676665,10122021,80347642,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8501,24.74328,-0.7047424,-0.7047424,20,0.8312394,0.8157558,-0.01249166,0,2.539744,0.1829305,0.9094464,27.45042,24.74328,0,-3.101212,13.79866,-70.00143,26.53253,0,0,21.78953,30.88336,30.60347,22.85375,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.839,6,0.8432561,-0.756155,5.04991,0.06666709,-0.03065824,-0.01350379,0.07285048,0.0004534535,-0.01590216,1.018511,0.09931223,-0.04395826,0.4322652,-9.957239,5.116815,-0.7048645,11.19502,4.464544,0.609799,0.05994736,0.05737305,0.03072559,56050674,37469809,218.7278,0.4448263,0.4448358,0.3465537,0.02281478,-0.03758719,-0.01093085,0.04396943,0.04530778,-13.96079,301.2571,-72.27594,0.2304781,0.2304985,0.2086392,0.1670153,-0.1660938,-0.01093085,0.2355446,0.2357981,5.359599,-68.94814,24.79343,0.8996603,2.548946,2.68947,0.675465,0.6769338,10122021,80347652,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8513,24.79343,-0.7048645,-0.7048645,20,0.8488731,0.8157558,-0.01093085,0,2.548946,0.1829305,0.8996603,27.4489,24.79343,0,-2.657003,13.3596,-68.94814,26.58166,0,0,22.50002,30.45074,29.93206,23.44382,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.849,6,-0.1228302,-0.03079078,4.392668,0.03802317,0.07020659,-0.01329553,0.0046569,0.08008261,-0.01075888,1.013937,0.09931223,-0.04395826,0.4322652,-9.966378,5.112814,-0.7034454,11.20132,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.7292,0.4324991,0.4325064,0.3428457,0.01491774,-0.03198008,-0.008278357,0.03528831,0.03624632,-13.2024,295.0077,-74.24683,0.2185794,0.2186,0.2004602,0.1591183,-0.1604867,-0.008278357,0.2259969,0.2261485,4.803206,-69.51456,24.83797,0.904996,2.549691,2.688935,0.6723779,0.6738424,10122021,80347662,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8908,24.83797,-0.7034454,-0.7034454,20,0.8141344,0.8157558,-0.008278357,0,2.549691,0.1829305,0.904996,27.44737,24.83797,0,-2.09783,12.80321,-69.51456,26.60969,0,0,22.49531,30.46062,30.04424,23.43859,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.859,6,0.394276,0.1526758,0.2899939,0.02703019,0.04302459,0.003274679,0.006632105,0.05023462,0.004759014,0.9965301,0.09931223,-0.04395826,0.4322652,-9.966227,5.112519,-0.703537,11.20105,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.7291,0.4336085,0.433616,0.3439648,0.01556874,-0.02704938,-0.008745494,0.03120985,0.03241201,-15.65372,299.9234,-71.101,0.2195769,0.2195994,0.2013012,0.1597693,-0.155556,-0.008745494,0.2229885,0.22316,4.954803,-68.49877,24.84097,0.9064019,2.553659,2.689104,0.6726506,0.674115,10122021,80347672,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8918,24.84097,-0.703537,-0.703537,20,0.8033758,0.8157558,-0.008745494,0,2.553659,0.1829305,0.9064019,27.44585,24.84097,0,-2.24596,12.9548,-68.49877,26.69735,0,0,21.88593,31.23251,30.80029,22.87065,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0.1524448,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.51058,0,0x00000000,19.9919,99,0,0x00000000,0
402.869,6,-0.4024607,-0.09788451,-2.947811,0.001344571,0.1088953,-0.01576513,-0.04492118,0.09989958,-0.01092184,1.016839,0.09931223,-0.04395826,0.4322652,-9.966092,5.112298,-0.7036133,11.20083,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.729,0.4347273,0.4347349,0.3450926,0.01115963,-0.01724392,-0.007673506,0.02053997,0.02192653,-20.48514,302.9095,-65.62283,0.2205776,0.2206017,0.2021403,0.1553602,-0.1457505,-0.007673506,0.2130258,0.213164,4.766024,-67.47228,24.81151,0.906746,2.549147,2.689274,0.6729225,0.6743883,10122021,80347682,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8925,24.81151,-0.7036133,-0.7036133,20,0.7673903,0.8157558,-0.007673506,0,2.549147,0.1829305,0.906746,27.45195,24.81151,0,-2.062988,12.76602,-67.47228,26.7555,0,0,21.37547,31.87614,31.47068,22.29973,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,-0.6097555,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.879,6,0.1360074,-0.242878,-2.925268,-0.02421465,0.09969956,0.01652616,-0.06314877,0.07972364,0.02132517,0.9839451,0.1033122,-0.0352916,0.4722652,-9.966012,5.112164,-0.7037048,11.2007,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.7289,0.4358555,0.4358633,0.3462292,0.004961415,-0.009418794,-0.009766648,0.01064562,0.01444703,-42.53431,297.7784,-44.8324,0.2215671,0.2215914,0.2029759,0.1491619,-0.1379254,-0.009766648,0.2031568,0.2033915,5.454783,-66.89205,24.7822,0.9056308,2.550022,2.689442,0.6731943,0.6746613,10122021,80347692,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8929,24.7822,-0.7037048,-0.7037048,20,0.7322093,0.8157558,-0.009766648,0,2.550022,0.1829305,0.9056308,27.45804,24.7822,0,-2.752343,13.45478,-66.89205,26.87431,0,0,21.42978,32.06987,31.62495,22.37264,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,-0.6097555,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.889,6,-0.05300205,0.123235,0.03311096,0.03390236,0.08888165,-0.01511073,-0.006877704,0.09537055,-0.01167655,1.016185,0.1033122,-0.0352916,0.4722652,-9.965965,5.112117,-0.7037964,11.20063,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.7289,0.4369933,0.4370012,0.3473746,0.00428636,-5.788263E-05,-0.008620568,0.004286751,0.009627586,-63.56022,359.2264,-8.730407,0.2225674,0.2225924,0.2038107,0.1484869,-0.1285645,-0.008620568,0.1964107,0.1965998,5.20962,-65.11684,24.78263,0.906857,2.549477,2.689611,0.6734669,0.6749337,10122021,80347702,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.893,24.78263,-0.7037964,-0.7037964,20,0.7077594,0.8157558,-0.008620568,0,2.549477,0.1829305,0.906857,27.45804,24.78263,0,-2.513129,13.20962,-65.11684,26.93114,0,0,21.97297,31.61544,31.20564,22.93052,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.899,6,0.1251528,-0.03837668,3.691512,-0.02320565,0.1359281,0.02734226,-0.07704413,0.1126312,0.03372633,0.9758618,0.1033122,-0.0352916,0.4722652,-9.965961,5.112171,-0.7039032,11.20065,4.482122,0.5842446,0.07075711,0.05737305,0.03072559,56050674,37469809,218.7287,0.4381406,0.4381487,0.3485288,-0.003275746,0.01099721,-0.01193091,0.01147472,0.01655342,-46.11659,106.5873,45.85003,0.2235519,0.2235754,0.2046414,0.1409248,-0.1175094,-0.01193091,0.1834891,0.1838766,6.413051,-63.85294,24.81952,0.9048405,2.55129,2.689779,0.6737406,0.6752045,10122021,80347712,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8928,24.81952,-0.7039032,-0.7039032,20,0.6619557,0.8157558,-0.01193091,0,2.55129,0.1829305,0.9048405,27.45804,24.81952,0,-3.720274,14.41305,-63.85294,27.0734,0,0,22.78719,31.09701,30.66606,23.74335,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.909,6,0.100383,-0.3788613,4.052209,0.04660929,0.0735674,-0.02103311,0.01073334,0.08697161,-0.01846814,1.022231,0.1033122,-0.0352916,0.4722652,-9.965988,5.112324,-0.7045593,11.20075,4.482122,0.5850314,0.07075711,-0.0118866,0.03072559,56050674,37469809,218.7281,0.4392974,0.4393057,0.341494,-0.00222225,0.01953373,-0.01030135,0.01965974,0.02219511,-27.65375,96.49036,59.39124,0.2245539,0.2245766,0.20395,0.1419783,-0.1089728,-0.01030135,0.1789774,0.1792736,5.972642,-61.72863,24.85987,0.8992611,2.552907,2.689862,0.6740144,0.6754747,10122021,80347722,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8922,24.85987,-0.7045593,-0.7045593,20,0.645385,0.8157558,-0.01030135,0,2.552907,0.1829305,0.8992611,27.45804,24.85987,0,-3.294123,13.97264,-61.72863,27.12117,0,0,22.97531,31.02899,30.57448,23.90587,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
402.919,6,0.05114235,-0.4827354,1.827411,0.0145091,0.1103646,0.007770836,-0.03292116,0.1058747,0.01245123,0.9937535,0.1033122,-0.0352916,0.4722652,-9.966026,5.112571,-0.7046661,11.2009,4.482122,0.5850314,0.07075711,-0.0118866,0.03072559,56050674,37469809,218.728,0.4404639,0.4404724,0.342639,-0.005453581,0.02992565,-0.01152346,0.03041852,0.03252809,-20.74822,100.3281,66.95564,0.2255452,0.2255653,0.2047817,0.1387469,-0.09858093,-0.01152346,0.1702026,0.1705922,6.533613,-59.5637,24.87795,0.8936343,2.55368,2.690029,0.6742879,0.6757452,10122021,80347732,0x00000000,56050764,37469728,0,0,0,0,0,1000,0x00000000,1,332.8911,24.87795,-0.7046661,-0.7046661,20,0.614132,0.8157558,-0.01152346,0,2.55368,0.1829305,0.8936343,27.45804,24.87795,0,-3.873265,14.53361,-59.5637,27.22351,0,0,22.74293,31.47507,31.01404,23.66197,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0,0.4573226,0,27.19186,0,100,100,100,-100,-100,100,100,100,100,100,100,0x00000000,11.63687,0,0x00000000,19.9919,99,0,0x00000000,0
